Season,Round,EventName,Circuit,SessionType,EventDate,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,HeadshotUrl,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean,Rainfall
2018,1,Australian Grand Prix,Melbourne,R,2018-03-25,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,17.0,R,5.0,,,,,Wheel,0.0,22.0,24.1,36.3,30.9,3.7,True
2018,1,Australian Grand Prix,Melbourne,R,2018-03-25,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,18.0,R,20.0,,,,,Engine,0.0,13.0,24.1,36.3,30.9,3.7,True
2018,1,Australian Grand Prix,Melbourne,R,2018-03-25,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,19.0,R,17.0,,,,,Steering,0.0,5.0,24.1,36.3,30.9,3.7,True
2018,1,Australian Grand Prix,Melbourne,R,2018-03-25,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,20.0,R,19.0,,,,,Brakes,0.0,4.0,24.1,36.3,30.9,3.7,True
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,1.0,1,1.0,,,,0 days 01:32:01.940000,Finished,25.0,57.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,2.0,2,3.0,,,,0 days 00:00:00.699000,Finished,18.0,57.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,3.0,3,9.0,,,,0 days 00:00:06.512000,Finished,15.0,57.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,4.0,4,5.0,,,,0 days 00:01:02.234000,Finished,12.0,57.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,5.0,5,6.0,,,,0 days 00:01:15.046000,Finished,10.0,57.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,6.0,6,7.0,,,,0 days 00:01:39.024000,Finished,8.0,57.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,7.0,7,13.0,,,,,+1 Lap,6.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,8.0,8,14.0,,,,,+1 Lap,4.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,9.0,9,17.0,,,,,+1 Lap,2.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,10.0,10,8.0,,,,,+1 Lap,1.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,55,SAI,sainz,Renault,renault,Carlos,Sainz,,11.0,11,10.0,,,,,+1 Lap,0.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,12.0,12,19.0,,,,,+1 Lap,0.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,13.0,13,16.0,,,,,+1 Lap,0.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,18,STR,stroll,Williams,williams,Lance,Stroll,,14.0,14,20.0,,,,,+1 Lap,0.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,15.0,15,18.0,,,,,+1 Lap,0.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,11,PER,perez,Force India,force_india,Sergio,Perez,,16.0,16,12.0,,,,,+1 Lap,0.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,17.0,17,11.0,,,,,+1 Lap,0.0,56.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,18.0,R,2.0,,,,,Wheel,0.0,35.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,19.0,R,15.0,,,,,Puncture,0.0,3.0,28.0,32.2,47.4,1.0,False
2018,2,Bahrain Grand Prix,Sakhir,R,2018-04-08,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,20.0,R,4.0,,,,,Electrical,0.0,1.0,28.0,32.2,47.4,1.0,False
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,1.0,1,6.0,,,,0 days 01:35:36.380000,Finished,25.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,2.0,2,3.0,,,,0 days 00:00:08.894000,Finished,18.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,3.0,3,2.0,,,,0 days 00:00:09.637000,Finished,15.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,4.0,4,4.0,,,,0 days 00:00:16.985000,Finished,12.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,5.0,5,5.0,,,,0 days 00:00:20.436000,Finished,10.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,6.0,6,7.0,,,,0 days 00:00:21.052000,Finished,8.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,7.0,7,13.0,,,,0 days 00:00:30.639000,Finished,6.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,8.0,8,1.0,,,,0 days 00:00:35.286000,Finished,4.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,55,SAI,sainz,Renault,renault,Carlos,Sainz,,9.0,9,9.0,,,,0 days 00:00:35.763000,Finished,2.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,10.0,10,11.0,,,,0 days 00:00:39.594000,Finished,1.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,11.0,11,12.0,,,,0 days 00:00:44.050000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,11,PER,perez,Force India,force_india,Sergio,Perez,,12.0,12,8.0,,,,0 days 00:00:44.725000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,13.0,13,14.0,,,,0 days 00:00:49.373000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,18,STR,stroll,Williams,williams,Lance,Stroll,,14.0,14,18.0,,,,0 days 00:00:55.490000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,15.0,15,16.0,,,,0 days 00:00:58.241000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,16.0,16,20.0,,,,0 days 00:01:02.604000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,17.0,17,10.0,,,,0 days 00:01:05.296000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,18.0,18,17.0,,,,0 days 00:01:06.330000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,19.0,19,19.0,,,,0 days 00:01:22.575000,Finished,0.0,56.0,19.4,37.0,24.1,1.8,True
2018,3,Chinese Grand Prix,Shanghai,R,2018-04-15,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,20.0,20,15.0,,,,,Collision damage,0.0,51.0,19.4,37.0,24.1,1.8,True
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,1.0,1,2.0,,,,0 days 01:43:44.291000,Finished,25.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,2.0,2,6.0,,,,0 days 00:00:02.460000,Finished,18.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,11,PER,perez,Force India,force_india,Sergio,Perez,,3.0,3,8.0,,,,0 days 00:00:04.024000,Finished,15.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,4.0,4,1.0,,,,0 days 00:00:05.329000,Finished,12.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,55,SAI,sainz,Renault,renault,Carlos,Sainz,,5.0,5,9.0,,,,0 days 00:00:07.515000,Finished,10.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,6.0,6,13.0,,,,0 days 00:00:09.158000,Finished,8.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,7.0,7,12.0,,,,0 days 00:00:10.931000,Finished,6.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,18,STR,stroll,Williams,williams,Lance,Stroll,,8.0,8,10.0,,,,0 days 00:00:12.546000,Finished,4.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,9.0,9,16.0,,,,0 days 00:00:14.152000,Finished,2.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,10.0,10,19.0,,,,0 days 00:00:18.030000,Finished,1.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,11.0,11,18.0,,,,0 days 00:00:18.512000,Finished,0.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,12.0,12,17.0,,,,0 days 00:00:24.720000,Finished,0.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,13.0,13,15.0,,,,0 days 00:00:40.663000,Finished,0.0,51.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,14.0,R,3.0,,,,,Puncture,0.0,48.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,15.0,R,20.0,,,,,Accident,0.0,42.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,16.0,R,5.0,,,,,Collision,0.0,39.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,17.0,R,4.0,,,,,Collision,0.0,39.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,18.0,R,14.0,,,,,Accident,0.0,10.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,19.0,R,7.0,,,,,Collision,0.0,0.0,16.7,25.3,45.7,2.2,False
2018,4,Azerbaijan Grand Prix,Baku,R,2018-04-29,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,20.0,R,11.0,,,,,Collision,0.0,0.0,16.7,25.3,45.7,2.2,False
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,1.0,1,1.0,,,,0 days 01:35:29.972000,Finished,25.0,66.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,2.0,2,2.0,,,,0 days 00:00:20.593000,Finished,18.0,66.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,3.0,3,5.0,,,,0 days 00:00:26.873000,Finished,15.0,66.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,4.0,4,3.0,,,,0 days 00:00:27.584000,Finished,12.0,66.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,5.0,5,6.0,,,,0 days 00:00:50.058000,Finished,10.0,66.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,6.0,6,7.0,,,,,+1 Lap,8.0,65.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,55,SAI,sainz,Renault,renault,Carlos,Sainz,,7.0,7,9.0,,,,,+1 Lap,6.0,65.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,8.0,8,8.0,,,,,+1 Lap,4.0,65.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,11,PER,perez,Force India,force_india,Sergio,Perez,,9.0,9,15.0,,,,,+2 Laps,2.0,64.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,10.0,10,14.0,,,,,+2 Laps,1.0,64.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,18,STR,stroll,Williams,williams,Lance,Stroll,,11.0,11,18.0,,,,,+2 Laps,0.0,64.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,12.0,12,20.0,,,,,+2 Laps,0.0,64.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,13.0,13,17.0,,,,,+2 Laps,0.0,64.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,14.0,14,19.0,,,,,+3 Laps,0.0,63.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,15.0,R,11.0,,,,,Gearbox,0.0,45.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,16.0,R,13.0,,,,,Oil leak,0.0,38.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,17.0,R,4.0,,,,,Turbo,0.0,25.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,18.0,R,10.0,,,,,Collision,0.0,0.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,19.0,R,12.0,,,,,Collision,0.0,0.0,16.1,32.3,52.3,2.0,True
2018,5,Spanish Grand Prix,Barcelona,R,2018-05-13,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,20.0,R,16.0,,,,,Collision,0.0,0.0,16.1,32.3,52.3,2.0,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,1.0,1,1.0,,,,0 days 01:42:54.807000,Finished,25.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,2.0,2,2.0,,,,0 days 00:00:07.336000,Finished,18.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,3.0,3,3.0,,,,0 days 00:00:17.013000,Finished,15.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,4.0,4,4.0,,,,0 days 00:00:18.127000,Finished,12.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,5.0,5,5.0,,,,0 days 00:00:18.822000,Finished,10.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,31,OCO,ocon,Force India,force_india,Esteban,Ocon,,6.0,6,6.0,,,,0 days 00:00:23.667000,Finished,8.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,7.0,7,10.0,,,,0 days 00:00:24.331000,Finished,6.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,8.0,8,11.0,,,,0 days 00:00:24.839000,Finished,4.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,9.0,9,20.0,,,,0 days 00:00:25.317000,Finished,2.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,55,SAI,sainz,Renault,renault,Carlos,Sainz,,10.0,10,8.0,,,,0 days 00:01:09.013000,Finished,1.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,11.0,11,16.0,,,,0 days 00:01:09.864000,Finished,0.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,11,PER,perez,Force India,force_india,Sergio,Perez,,12.0,12,9.0,,,,0 days 00:01:10.461000,Finished,0.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,13.0,13,19.0,,,,0 days 00:01:14.823000,Finished,0.0,78.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,14.0,14,12.0,,,,,+1 Lap,0.0,77.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,15.0,15,18.0,,,,,+1 Lap,0.0,77.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,16.0,16,13.0,,,,,+1 Lap,0.0,77.0,26.6,34.6,50.9,1.4,True
2018,6,Monaco Grand Prix,Monte Carlo,R,2018-05-27,18,STR,stroll,Williams,williams,Lance,Stroll,,17.0,17,17.0,,,,,+2 Laps,0.0,76.0,26.6,34.6,50.9,1.4,True
