Season,Round,EventName,Circuit,SessionType,EventDate,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,FirstName,LastName,HeadshotUrl,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean,Rainfall
2018,18,United States Grand Prix,Austin,Q,2018-10-21,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,14.0,,,0 days 00:01:35.206000,,,,,,,19.4,21.6,74.3,1.7,False
2018,18,United States Grand Prix,Austin,Q,2018-10-21,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,15.0,,,0 days 00:01:34.766000,,,,,,,19.4,21.6,74.3,1.7,False
2018,18,United States Grand Prix,Austin,Q,2018-10-21,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,16.0,,,0 days 00:01:35.294000,,,,,,,19.4,21.6,74.3,1.7,False
2018,18,United States Grand Prix,Austin,Q,2018-10-21,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,17.0,,,0 days 00:01:35.362000,,,,,,,19.4,21.6,74.3,1.7,False
2018,18,United States Grand Prix,Austin,Q,2018-10-21,18,STR,stroll,Williams,williams,Lance,Stroll,,18.0,,,0 days 00:01:35.480000,,,,,,,19.4,21.6,74.3,1.7,False
2018,18,United States Grand Prix,Austin,Q,2018-10-21,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,19.0,,,0 days 00:01:35.536000,,,,,,,19.4,21.6,74.3,1.7,False
2018,18,United States Grand Prix,Austin,Q,2018-10-21,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,20.0,,,0 days 00:01:35.735000,,,,,,,19.4,21.6,74.3,1.7,False
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,1.0,,,0 days 00:01:15.866000,0 days 00:01:15.845000,0 days 00:01:14.759000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,2.0,,,0 days 00:01:15.756000,0 days 00:01:15.640000,0 days 00:01:14.785000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,3.0,,,0 days 00:01:15.673000,0 days 00:01:15.644000,0 days 00:01:14.894000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,4.0,,,0 days 00:01:16.089000,0 days 00:01:15.715000,0 days 00:01:14.970000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,5.0,,,0 days 00:01:15.580000,0 days 00:01:15.923000,0 days 00:01:15.160000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,6.0,,,0 days 00:01:16.446000,0 days 00:01:15.996000,0 days 00:01:15.330000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,7.0,,,0 days 00:01:16.498000,0 days 00:01:16.126000,0 days 00:01:15.827000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,55,SAI,sainz,Renault,renault,Carlos,Sainz,,8.0,,,0 days 00:01:16.813000,0 days 00:01:16.188000,0 days 00:01:16.084000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,9.0,,,0 days 00:01:16.862000,0 days 00:01:16.320000,0 days 00:01:16.189000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,10.0,,,0 days 00:01:16.701000,0 days 00:01:16.633000,0 days 00:01:16.513000,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,31,OCO,ocon,Racing Point,force_india,Esteban,Ocon,,11.0,,,0 days 00:01:16.252000,0 days 00:01:16.844000,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,12.0,,,0 days 00:01:16.857000,0 days 00:01:16.871000,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,11,PER,perez,Racing Point,force_india,Sergio,Perez,,13.0,,,0 days 00:01:16.242000,0 days 00:01:17.167000,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,14.0,,,0 days 00:01:16.682000,0 days 00:01:17.184000,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,15.0,,,0 days 00:01:16.828000,,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,16.0,,,0 days 00:01:16.911000,,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,17.0,,,0 days 00:01:16.966000,,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,18.0,,,0 days 00:01:17.599000,,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,18,STR,stroll,Williams,williams,Lance,Stroll,,19.0,,,0 days 00:01:17.689000,,,,,,,19.1,27.7,61.2,1.0,True
2018,19,Mexican Grand Prix,Mexico City,Q,2018-10-28,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,20.0,,,0 days 00:01:17.886000,,,,,,,19.1,27.7,61.2,1.0,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,1.0,,,0 days 00:01:08.464000,0 days 00:01:07.795000,0 days 00:01:07.281000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,2.0,,,0 days 00:01:08.452000,0 days 00:01:07.776000,0 days 00:01:07.374000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,3.0,,,0 days 00:01:08.492000,0 days 00:01:07.727000,0 days 00:01:07.441000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,4.0,,,0 days 00:01:08.452000,0 days 00:01:08.028000,0 days 00:01:07.456000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,5.0,,,0 days 00:01:08.205000,0 days 00:01:08.017000,0 days 00:01:07.778000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,6.0,,,0 days 00:01:08.544000,0 days 00:01:08.055000,0 days 00:01:07.780000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,7.0,,,0 days 00:01:08.754000,0 days 00:01:08.579000,0 days 00:01:08.296000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,8.0,,,0 days 00:01:08.667000,0 days 00:01:08.335000,0 days 00:01:08.492000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,9.0,,,0 days 00:01:08.735000,0 days 00:01:08.239000,0 days 00:01:08.517000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,10.0,,,0 days 00:01:09.046000,0 days 00:01:08.616000,0 days 00:01:09.029000,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,11.0,,,0 days 00:01:08.474000,0 days 00:01:08.659000,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,11,PER,perez,Racing Point,force_india,Sergio,Perez,,12.0,,,0 days 00:01:09.217000,0 days 00:01:08.741000,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,31,OCO,ocon,Racing Point,force_india,Esteban,Ocon,,13.0,,,0 days 00:01:09.264000,0 days 00:01:08.770000,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,14.0,,,0 days 00:01:09.009000,0 days 00:01:08.834000,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,15.0,,,0 days 00:01:09.259000,0 days 00:01:10.381000,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,55,SAI,sainz,Renault,renault,Carlos,Sainz,,16.0,,,0 days 00:01:09.269000,,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,17.0,,,0 days 00:01:09.280000,,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,18.0,,,0 days 00:01:09.402000,,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,18,STR,stroll,Williams,williams,Lance,Stroll,,19.0,,,0 days 00:01:09.441000,,,,,,,23.0,35.6,74.8,1.6,True
2018,20,Brazilian Grand Prix,São Paulo,Q,2018-11-11,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,20.0,,,0 days 00:01:09.601000,,,,,,,23.0,35.6,74.8,1.6,True
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,,1.0,,,0 days 00:01:36.828000,0 days 00:01:35.693000,0 days 00:01:34.794000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,,2.0,,,0 days 00:01:36.789000,0 days 00:01:36.392000,0 days 00:01:34.956000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,,3.0,,,0 days 00:01:36.775000,0 days 00:01:36.345000,0 days 00:01:35.125000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,,4.0,,,0 days 00:01:37.010000,0 days 00:01:36.735000,0 days 00:01:35.365000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,3,RIC,ricciardo,Red Bull Racing,red_bull,Daniel,Ricciardo,,5.0,,,0 days 00:01:37.117000,0 days 00:01:36.964000,0 days 00:01:35.401000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,33,VER,max_verstappen,Red Bull Racing,red_bull,Max,Verstappen,,6.0,,,0 days 00:01:37.195000,0 days 00:01:36.144000,0 days 00:01:35.589000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,,7.0,,,0 days 00:01:37.575000,0 days 00:01:36.732000,0 days 00:01:36.192000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,16,LEC,leclerc,Sauber,sauber,Charles,Leclerc,,8.0,,,0 days 00:01:37.124000,0 days 00:01:36.580000,0 days 00:01:36.237000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,31,OCO,ocon,Racing Point,force_india,Esteban,Ocon,,9.0,,,0 days 00:01:36.936000,0 days 00:01:36.814000,0 days 00:01:36.540000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,27,HUL,hulkenberg,Renault,renault,Nico,Hulkenberg,,10.0,,,0 days 00:01:37.569000,0 days 00:01:36.630000,0 days 00:01:36.542000,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,55,SAI,sainz,Renault,renault,Carlos,Sainz,,11.0,,,0 days 00:01:37.757000,0 days 00:01:36.982000,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,,12.0,,,0 days 00:01:37.619000,0 days 00:01:37.132000,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,,13.0,,,0 days 00:01:37.934000,0 days 00:01:37.309000,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,11,PER,perez,Racing Point,force_india,Sergio,Perez,,14.0,,,0 days 00:01:37.255000,0 days 00:01:37.541000,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,,15.0,,,0 days 00:01:37.890000,0 days 00:01:37.743000,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,28,HAR,brendon_hartley,Toro Rosso,toro_rosso,Brendon,Hartley,,16.0,,,0 days 00:01:37.994000,,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,10,GAS,gasly,Toro Rosso,toro_rosso,Pierre,Gasly,,17.0,,,0 days 00:01:38.166000,,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,,18.0,,,0 days 00:01:38.577000,,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,35,SIR,sirotkin,Williams,williams,Sergey,Sirotkin,,19.0,,,0 days 00:01:38.635000,,,,,,,28.7,31.8,46.7,1.7,False
2018,21,Abu Dhabi Grand Prix,Yas Marina,Q,2018-11-25,18,STR,stroll,Williams,williams,Lance,Stroll,,20.0,,,0 days 00:01:38.682000,,,,,,,28.7,31.8,46.7,1.7,False
